City,Timestamp,TotalJamDelay,TrafficIndex,JamLengthKm,JamCount,TrafficIndexLastWeek,UpdateTimeUTCWeekAgo,LiveTravelTimePer10Km,HistoricTravelTimePer10Km,TravelDelayMinutes,Hour,DayName,Month,TrafficFrictionScore,FrictionCategory,TravelTimeInflationPct,FrictionVolatilityIndex,NetworkShockEscalation
dubai,2024-10-07 23:01:30.000,87.4,7.0,22.0,15.0,4.0,2024-09-30 23:01:30.000,10.383670329372356,10.265015998330826,0.1186543310415313,23,Monday,October,0.080913689508693,Moderate,1.16,0.28910354730523385,30.62
dubai,2024-10-07 22:01:30.000,121.7,7.0,12.3,28.0,7.0,2024-09-30 22:01:30.000,10.342193590396104,10.32488435050293,0.0173092398931746,22,Monday,October,0.0117352093388153,Moderate,0.17,0.8625926216410782,30.62
dubai,2024-10-07 21:01:30.000,126.9,10.0,9.3,32.0,10.0,2024-09-30 21:01:30.001,10.573030053599348,10.471044457265798,0.1019855963335505,21,Monday,October,0.0973977302357677,Moderate,0.97,1.6045594037305355,30.62
dubai,2024-10-07 20:01:00.001,177.2,13.0,13.9,45.0,14.0,2024-09-30 20:01:30.001,10.8961655994269,10.795995848055217,0.1001697513716823,20,Monday,October,0.1206194209556381,Moderate,0.93,1.5988286432069119,30.62
dubai,2024-10-07 19:01:30.000,327.7,20.0,32.1,103.0,21.0,2024-09-30 19:01:30.001,11.584912874891828,11.307004699920991,0.2779081749708343,19,Monday,October,0.4915681603506859,Moderate,2.46,1.12449968605253,30.62
dubai,2024-10-07 18:01:00.000,785.7,29.0,100.3,218.0,30.0,2024-09-30 18:01:30.000,12.586321320313129,11.97110595814607,0.6152153621670582,18,Monday,October,1.4903589998469706,Moderate,5.14,1.19332333124903,30.62
dubai,2024-10-07 17:01:00.000,1402.2,41.0,199.4,385.0,44.0,2024-09-30 17:01:00.000,13.786312823684572,12.52219123273914,1.2641215909454306,17,Monday,October,4.138970908961715,High,10.1,1.8735721005392574,30.62
dubai,2024-10-07 16:01:00.000,2351.6,63.0,365.6,555.0,68.0,2024-09-30 16:01:00.000,15.6978933151335,13.21116093255209,2.48673238258141,16,Monday,October,11.858468828171707,Severe,18.82,4.168592011837682,30.62
dubai,2024-10-07 15:01:00.000,4159.1,83.0,679.9,922.0,89.0,2024-09-30 15:01:00.000,17.31903254904339,13.851035942543565,3.467996606499824,15,Monday,October,20.781385560871385,Severe,25.04,7.255280396492363,30.62
dubai,2024-10-07 14:46:00.000,4385.8,83.0,720.4,947.0,88.0,2024-09-30 14:46:00.000,17.23293030555954,13.853363828905133,3.3795664766544107,14,Monday,October,20.24807989067915,Severe,24.4,7.14240495094852,30.62
dubai,2024-10-07 13:46:00.000,3728.4,71.0,636.1,854.0,74.0,2024-09-30 13:46:00.000,16.117545588490827,13.11786375764452,2.9996818308463062,13,Monday,October,16.235677845485622,Severe,22.87,5.46059524117885,30.62
dubai,2024-10-07 12:46:00.000,2478.6,59.0,470.2,611.0,64.0,2024-09-30 12:46:00.000,14.850336828685911,12.25758917134115,2.592747657344761,12,Monday,October,12.479787798810982,Severe,21.15,3.9270285902188724,30.62
dubai,2024-10-07 11:46:30.000,2232.3,53.0,394.7,562.0,60.0,2024-09-30 11:46:00.000,14.429840848212912,12.122012525196036,2.307828323016876,11,Monday,October,10.090313045433549,Severe,19.04,3.342559005840512,30.62
dubai,2024-10-07 10:46:00.000,2018.8,42.0,319.9,537.0,43.0,2024-09-30 10:46:00.000,13.533700180425408,11.983122344403473,1.5505778360219349,10,Monday,October,5.434666128009327,Severe,12.94,2.139212752656202,30.62
dubai,2024-10-07 09:16:30.000,1384.3,34.0,204.9,373.0,34.0,2024-09-30 09:46:00.000,12.788436310452756,11.81055471733194,0.9778815931208164,9,Monday,October,2.815106907494912,High,8.28,1.8863733195324157,30.62
dubai,2024-10-07 08:01:30.000,1426.2,34.0,215.4,395.0,34.0,2024-09-30 08:01:00.000,12.7870751031811,11.812048690721412,0.9750264124596856,8,Monday,October,2.8065324561073046,High,8.25,1.8441625501503505,30.62
dubai,2024-10-07 07:01:30.000,1081.0,34.0,175.8,298.0,36.0,2024-09-30 07:01:00.001,12.678305687708663,11.626806445473942,1.051499242234723,7,Monday,October,3.074874807939851,High,9.04,1.3530297502301194,30.62
dubai,2024-10-07 06:01:30.000,1306.0,44.0,225.1,324.0,45.0,2024-09-30 06:01:30.000,13.371179863620569,11.696681090724317,1.6744987728962517,6,Monday,October,6.299047177225601,Severe,14.32,2.2656886585194824,30.62
dubai,2024-10-07 05:01:30.000,2115.9,59.0,359.3,460.0,60.0,2024-09-30 05:01:00.000,14.460518450340937,12.007565294146476,2.452953156194459,5,Monday,October,12.052754465222378,Severe,20.43,3.7891001088112923,30.62
dubai,2024-10-07 04:46:30.000,2443.8,60.0,400.3,510.0,60.0,2024-09-30 04:46:00.000,14.570518413678188,12.06371174976207,2.5068066639161177,4,Monday,October,12.467837673420332,Severe,20.78,4.321738020003376,30.62
dubai,2024-10-07 03:46:30.001,3888.9,54.0,497.4,813.0,54.0,2024-09-30 03:46:00.000,14.177831123446976,11.716544148598564,2.4612869748484094,3,Monday,October,11.34374564343803,Severe,21.01,3.52707726403197,30.62
dubai,2024-10-07 02:46:30.000,1689.8,33.0,210.6,307.0,31.0,2024-09-30 02:46:30.000,11.597567468524728,9.988833771113736,1.608733697410992,2,Monday,October,5.314755779407019,Severe,16.11,1.7092519146689331,30.62
dubai,2024-10-07 01:46:30.000,340.1,7.0,46.1,66.0,7.0,2024-09-30 01:46:30.000,9.12003351954344,8.962631107049821,0.157402412493619,1,Monday,October,0.1229345349925946,Moderate,1.76,0.10535105384160064,30.62
dubai,2024-10-07 00:01:30.001,31.1,4.0,1.9,10.0,4.0,2024-09-30 00:01:30.000,9.675517811372966,9.732508895797825,-0.0569910844248582,0,Monday,October,-0.0234229775836999,Low,-0.59,0.1428115568697113,30.62
dubai,2024-10-06 23:01:30.000,56.0,5.0,4.1,11.0,6.0,2024-09-29 23:01:30.000,10.101073475350358,10.104684033588684,-0.0036105582383267,23,Sunday,October,-0.0017865765155669,Low,-0.04,0.28910354730523385,30.62
dubai,2024-10-06 22:01:30.000,66.7,6.0,4.9,16.0,7.0,2024-09-29 22:01:30.000,9.873741135053288,9.95343959063746,-0.0796984555841717,22,Sunday,October,-0.0480427624190167,Low,-0.8,0.8625926216410782,30.62
dubai,2024-10-06 21:01:30.000,149.8,9.0,11.9,37.0,9.0,2024-09-29 21:01:30.000,10.159734646482514,10.114274331784008,0.0454603146985057,21,Sunday,October,0.0404520204678277,Moderate,0.45,1.6045594037305355,30.62
dubai,2024-10-06 20:01:30.000,212.8,13.0,17.7,56.0,13.0,2024-09-29 20:01:30.001,10.49021452256514,10.411160006677909,0.0790545158872326,20,Sunday,October,0.0987122189914294,Moderate,0.76,1.5988286432069119,30.62
dubai,2024-10-06 19:01:00.001,376.9,20.0,38.2,133.0,21.0,2024-09-29 19:01:00.000,11.045577061717736,10.871803674521278,0.1737733871964568,19,Sunday,October,0.3196771987406412,Moderate,1.6,1.12449968605253,30.62
dubai,2024-10-06 18:01:00.000,807.2,27.0,97.3,241.0,30.0,2024-09-29 18:01:00.000,11.866445030638694,11.54098517828636,0.3254598523523349,18,Sunday,October,0.7614095224769862,Moderate,2.82,1.19332333124903,30.62
dubai,2024-10-06 17:01:00.000,1545.7,33.0,175.9,432.0,35.0,2024-09-29 17:01:00.000,12.471666095196332,11.815413202561349,0.6562528926349831,17,Sunday,October,1.832889386573444,Moderate,5.55,1.8735721005392574,30.62
dubai,2024-10-06 16:01:00.001,1676.6,36.0,208.2,451.0,38.0,2024-09-29 16:01:00.000,12.82517278646981,11.93319145382128,0.8919813326485304,16,Sunday,October,2.6909253990946667,High,7.47,4.168592011837682,30.62
dubai,2024-10-06 15:31:00.001,2222.8,40.0,283.9,555.0,39.0,2024-09-29 15:31:00.000,13.188315766742102,11.91094763194484,1.2773681347972623,15,Sunday,October,4.2897279856101305,High,10.72,7.255280396492363,30.62
dubai,2024-10-06 14:46:00.000,1971.8,35.0,246.0,503.0,35.0,2024-09-29 14:31:00.001,12.776928257331532,11.85824294523411,0.9186853120974215,14,Sunday,October,2.7115303735898424,High,7.75,7.14240495094852,30.62
dubai,2024-10-06 13:46:00.000,1672.8,31.0,222.4,446.0,31.0,2024-09-29 13:46:00.000,12.407347160532172,11.609405113197807,0.797942047334363,13,Sunday,October,2.1307037893995697,High,6.87,5.46059524117885,30.62
dubai,2024-10-06 12:46:30.000,807.4,22.0,110.0,243.0,22.0,2024-09-29 12:46:00.001,11.424066462817713,11.056166474550489,0.3678999882672258,12,Sunday,October,0.7320620361957781,Moderate,3.33,3.9270285902188724,30.62
dubai,2024-10-06 11:01:30.000,428.9,18.0,54.9,138.0,18.0,2024-09-29 11:16:30.000,11.10774061766464,10.793735077045287,0.3140055406193518,11,Sunday,October,0.5236463273189356,Moderate,2.91,3.342559005840512,30.62
dubai,2024-10-06 10:01:00.001,452.1,20.0,64.8,144.0,19.0,2024-09-29 10:01:00.000,11.290638295141148,10.860137414704925,0.4305008804362238,10,Sunday,October,0.7928092693437079,Moderate,3.96,2.139212752656202,30.62
dubai,2024-10-06 09:31:30.000,511.1,19.0,65.2,155.0,19.0,2024-09-29 09:46:00.000,11.18642416550936,10.791397028793996,0.395027136715365,9,Sunday,October,0.6955091706444877,Moderate,3.66,1.8863733195324157,30.62
dubai,2024-10-06 08:16:30.000,595.6,17.0,60.9,155.0,17.0,2024-09-29 08:16:30.000,11.031057068304888,10.735133131131784,0.2959239371731037,8,Sunday,October,0.4686208238399728,Moderate,2.76,1.8441625501503505,30.62
dubai,2024-10-06 07:46:30.000,493.7,15.0,51.8,137.0,15.0,2024-09-29 07:46:30.001,10.780325196080916,10.58080112527734,0.1995240708035766,7,Sunday,October,0.2828576992061365,Moderate,1.89,1.3530297502301194,30.62
dubai,2024-10-06 06:46:30.001,334.4,12.0,35.6,95.0,12.0,2024-09-29 06:46:30.000,10.463600878137084,10.33722991757135,0.126370960565735,6,Sunday,October,0.1466980553669545,Moderate,1.22,2.2656886585194824,30.62
dubai,2024-10-06 05:46:30.000,128.2,9.0,13.1,39.0,9.0,2024-09-29 05:46:30.000,10.01848377766276,9.974887960211747,0.0435958174510116,5,Sunday,October,0.039335013949449,Moderate,0.44,3.7891001088112923,30.62
dubai,2024-10-06 04:46:30.000,121.3,7.0,10.7,32.0,7.0,2024-09-29 04:46:00.001,9.76118599973766,9.720413128131698,0.0407728716059629,4,Sunday,October,0.0293619311730424,Moderate,0.42,4.321738020003376,30.62
dubai,2024-10-06 03:16:30.000,46.1,6.0,5.1,19.0,7.0,2024-09-29 03:01:30.000,9.470002497114764,9.463151409626128,0.0068510874886342,3,Sunday,October,0.0043438515513977,Moderate,0.07,3.52707726403197,30.62
dubai,2024-10-06 02:46:30.000,45.8,6.0,5.1,16.0,6.0,2024-09-29 02:46:30.000,9.41353749512736,9.401448999464447,0.0120884956629119,2,Sunday,October,0.0077148718225885,Moderate,0.13,1.7092519146689331,30.62
dubai,2024-10-06 01:01:30.001,80.7,6.0,10.0,21.0,5.0,2024-09-29 01:01:30.000,9.79186065336346,9.668465715220153,0.1233949381433081,1,Sunday,October,0.0765757102178419,Moderate,1.28,0.10535105384160064,30.62
dubai,2024-10-06 00:01:30.000,78.4,6.0,9.9,21.0,6.0,2024-09-29 00:01:30.000,9.88782815170456,9.853059871965783,0.0347682797387776,0,Sunday,October,0.0211720705185409,Moderate,0.35,0.1428115568697113,30.62
dubai,2024-10-05 23:01:30.000,177.3,9.0,17.5,42.0,9.0,2024-09-28 23:01:30.000,10.310301108294272,10.094218961570569,0.2160821467237035,23,Saturday,October,0.1926587215828284,Moderate,2.14,0.28910354730523385,30.62
dubai,2024-10-05 22:01:30.000,301.5,13.0,25.4,55.0,12.0,2024-09-28 22:01:30.000,10.540601775990568,10.23738745377345,0.3032143222171175,22,Saturday,October,0.3850382928868834,Moderate,2.96,0.8625926216410782,30.62
dubai,2024-10-05 21:01:30.000,432.7,19.0,37.8,108.0,19.0,2024-09-28 21:01:30.000,11.024298023515644,10.431892444997574,0.5924055785180702,21,Saturday,October,1.0789706710636962,Moderate,5.68,1.6045594037305355,30.62
dubai,2024-10-05 20:01:30.000,652.5,27.0,80.7,190.0,27.0,2024-09-28 20:01:30.000,11.926361975181536,11.167439328770982,0.7589226464105536,20,Saturday,October,1.834880033804495,Moderate,6.8,1.5988286432069119,30.62
dubai,2024-10-05 19:01:00.000,1642.8,39.0,205.1,445.0,39.0,2024-09-28 19:01:00.000,13.137542013583111,11.827482861784802,1.3100591517983098,19,Saturday,October,4.319795472730375,High,11.08,1.12449968605253,30.62
dubai,2024-10-05 18:01:00.000,2404.5,47.0,298.1,582.0,47.0,2024-09-28 18:01:00.001,13.972487532733613,12.430144221333334,1.542343311400277,18,Saturday,October,5.831801654513495,Severe,12.41,1.19332333124903,30.62
dubai,2024-10-05 17:01:00.000,2980.9,52.0,377.5,713.0,53.0,2024-09-28 17:01:00.000,14.438065958267089,12.656514792943549,1.781551165323542,17,Saturday,October,7.319602758926533,Severe,14.08,1.8735721005392574,30.62
dubai,2024-10-05 16:01:00.000,3367.1,56.0,434.4,758.0,57.0,2024-09-28 16:01:00.000,14.66738160522091,12.6518093468648,2.0155722583561104,16,Saturday,October,8.921415378102628,Severe,15.93,4.168592011837682,30.62
dubai,2024-10-05 15:16:00.000,3878.7,60.0,538.7,889.0,61.0,2024-09-28 15:31:00.000,15.033367562408516,12.683829972227407,2.349537590181105,15,Saturday,October,11.114328694056942,Severe,18.52,7.255280396492363,30.62
dubai,2024-10-05 14:16:00.000,3508.9,57.0,479.7,831.0,58.0,2024-09-28 14:16:00.001,14.815240179448985,12.689268759570362,2.1259714198786224,14,Saturday,October,9.549830902721336,Severe,16.75,7.14240495094852,30.62
dubai,2024-10-05 13:46:00.000,3082.3,53.0,468.8,754.0,55.0,2024-09-28 13:46:00.000,14.11019490783758,12.242407789908176,1.8677871179294048,13,Saturday,October,8.086049652084073,Severe,15.26,5.46059524117885,30.62
dubai,2024-10-05 12:46:30.000,1930.9,41.0,290.2,495.0,42.0,2024-09-28 12:46:30.001,13.12457971554024,11.80711760952529,1.3174621060149505,12,Saturday,October,4.574863072680499,High,11.16,3.9270285902188724,30.62
dubai,2024-10-05 11:01:30.000,1332.5,36.0,200.2,365.0,36.0,2024-09-28 11:46:30.000,12.825430916433598,11.700357181494612,1.1250737349389848,11,Saturday,October,3.461659659575425,High,9.62,3.342559005840512,30.62
dubai,2024-10-05 10:01:30.000,1783.4,39.0,246.9,459.0,38.0,2024-09-28 10:01:30.000,13.046693996015302,11.663687682308538,1.3830063137067636,10,Saturday,October,4.624373328889431,High,11.86,2.139212752656202,30.62
dubai,2024-10-05 09:46:30.001,1915.3,39.0,253.9,462.0,38.0,2024-09-28 09:46:30.000,13.046675647043337,11.672349091018647,1.3743265560246876,9,Saturday,October,4.591940771048796,High,11.77,1.8863733195324157,30.62
dubai,2024-10-05 08:31:30.000,1707.2,35.0,232.4,429.0,34.0,2024-09-28 08:46:30.000,12.750899091635295,11.64744452078202,1.1034545708532768,8,Saturday,October,3.315826910439886,High,9.47,1.8441625501503505,30.62
dubai,2024-10-05 07:46:30.001,1588.1,30.0,222.7,411.0,29.0,2024-09-28 07:46:30.000,12.326285299570731,11.436408719972178,0.8898765795985533,7,Saturday,October,2.334325227580844,High,7.78,1.3530297502301194,30.62
dubai,2024-10-05 06:46:30.000,918.5,25.0,139.8,265.0,24.0,2024-09-28 06:46:30.000,11.716702069351134,11.042390710801753,0.6743113585493834,6,Saturday,October,1.5266425908335344,Moderate,6.11,2.2656886585194824,30.62
dubai,2024-10-05 05:46:30.000,385.4,18.0,63.9,127.0,18.0,2024-09-28 05:46:30.001,10.970010375783737,10.591406014653128,0.3786043611306091,5,Saturday,October,0.6434347329261698,Moderate,3.57,3.7891001088112923,30.62
dubai,2024-10-05 04:31:30.001,218.4,13.0,31.7,71.0,13.0,2024-09-28 04:46:30.000,10.360260591197312,10.128762980252228,0.2314976109450839,4,Saturday,October,0.2971210747209279,Moderate,2.29,4.321738020003376,30.62
dubai,2024-10-05 03:46:30.000,237.5,10.0,23.1,53.0,9.0,2024-09-28 03:46:30.000,9.99251479430365,9.791469054530964,0.2010457397726863,3,Saturday,October,0.205327452553867,Moderate,2.05,3.52707726403197,30.62
dubai,2024-10-05 02:31:30.000,190.3,7.0,17.9,41.0,7.0,2024-09-28 02:46:30.000,9.5969199347718,9.507481690120342,0.0894382446514594,2,Saturday,October,0.0658500045507086,Moderate,0.94,1.7092519146689331,30.62
dubai,2024-10-05 01:01:30.000,85.9,5.0,6.9,24.0,5.0,2024-09-28 01:01:30.000,9.61977670510232,9.613934258621969,0.0058424464803543,1,Saturday,October,0.0030385304929203,Moderate,0.06,0.10535105384160064,30.62
dubai,2024-10-05 00:01:30.000,56.2,5.0,6.3,17.0,5.0,2024-09-28 00:01:30.001,9.816914887232729,9.835549965511154,-0.018635078278427,0,Saturday,October,-0.0094733280516951,Low,-0.19,0.1428115568697113,30.62
dubai,2024-10-04 23:01:30.001,140.5,7.0,12.7,31.0,7.0,2024-09-27 23:01:30.001,10.087967462755543,10.043859937947635,0.0441075248079076,23,Friday,October,0.0307404399865062,Moderate,0.44,0.28910354730523385,30.62
dubai,2024-10-04 22:16:30.000,240.5,9.0,16.1,49.0,11.0,2024-09-27 22:01:00.000,10.14190590746621,10.066090722457986,0.0758151850082242,22,Friday,October,0.0677856661426355,Moderate,0.75,0.8625926216410782,30.62
dubai,2024-10-04 21:01:30.000,266.5,12.0,24.6,72.0,16.0,2024-09-27 21:01:00.000,10.203243912039582,10.0252281886938,0.1780157233457817,21,Friday,October,0.2130813024843185,Moderate,1.78,1.6045594037305355,30.62
dubai,2024-10-04 20:01:00.000,348.8,20.0,33.2,103.0,20.0,2024-09-27 20:01:00.000,11.344091790829967,11.01936976389678,0.3247220269331876,20,Friday,October,0.5893658782502933,Moderate,2.95,1.5988286432069119,30.62
dubai,2024-10-04 19:01:00.001,827.4,29.0,97.7,245.0,30.0,2024-09-27 19:01:00.000,12.351433458962813,11.708964226030927,0.642469232931882,19,Friday,October,1.5912259526426422,Moderate,5.49,1.12449968605253,30.62
dubai,2024-10-04 18:01:00.000,1497.4,37.0,184.5,426.0,39.0,2024-09-27 18:01:00.000,13.124663295161408,12.347624235681767,0.777039059479641,18,Friday,October,2.328419188337835,High,6.29,1.19332333124903,30.62
dubai,2024-10-04 17:01:00.000,2067.6,48.0,281.4,567.0,51.0,2024-09-27 17:01:00.000,14.105113913207134,12.646497509687435,1.458616403519697,17,Friday,October,5.53620378411603,Severe,11.53,1.8735721005392574,30.62
dubai,2024-10-04 16:01:00.001,2524.9,62.0,371.4,639.0,64.0,2024-09-27 16:01:00.000,15.268113293768986,12.912834300873568,2.3552789928954176,16,Friday,October,11.30869444747982,Severe,18.24,4.168592011837682,30.62
dubai,2024-10-04 15:01:00.000,3577.0,70.0,552.9,854.0,69.0,2024-09-27 15:31:00.000,15.86414186459853,13.177699537630376,2.686442326968153,15,Friday,October,14.270393884059237,Severe,20.39,7.255280396492363,30.62
dubai,2024-10-04 14:46:00.000,3248.1,67.0,518.1,800.0,66.0,2024-09-27 14:46:00.000,15.546121782010298,13.174489178016472,2.3716326039938256,14,Friday,October,12.061141978296416,Severe,18.0,7.14240495094852,30.62
dubai,2024-10-04 13:46:00.000,2318.1,52.0,421.3,634.0,51.0,2024-09-27 13:46:00.000,14.223401056978537,12.51170254209726,1.7116985148812738,13,Friday,October,7.11400566584334,Severe,13.68,5.46059524117885,30.62
dubai,2024-10-04 12:46:30.000,1198.9,34.0,197.1,341.0,33.0,2024-09-27 12:46:00.001,12.49384142980918,11.606409594656832,0.8874318351523485,12,Friday,October,2.599656866243136,High,7.65,3.9270285902188724,30.62
dubai,2024-10-04 11:46:30.001,655.2,27.0,117.0,202.0,27.0,2024-09-27 11:46:30.000,11.794891364026103,11.248972951084898,0.5459184129412069,11,Friday,October,1.3103238147613263,Moderate,4.85,3.342559005840512,30.62
dubai,2024-10-04 10:01:30.000,1351.4,29.0,153.9,377.0,28.0,2024-09-27 10:01:30.001,12.214015383501629,11.23556207158909,0.9784533119125368,10,Friday,October,2.525476328168281,High,8.71,2.139212752656202,30.62
dubai,2024-10-04 09:01:30.000,1350.5,45.0,220.3,396.0,43.0,2024-09-27 09:01:30.000,13.413507300432633,11.348274574083248,2.065232726349384,9,Friday,October,8.18939232383086,Severe,18.2,1.8863733195324157,30.62
dubai,2024-10-04 08:46:30.001,1706.0,46.0,295.1,481.0,44.0,2024-09-27 08:46:30.000,13.601400536907711,11.5267221273782,2.074678409529511,8,Friday,October,8.279474926499738,Severe,18.0,1.8441625501503505,30.62
dubai,2024-10-04 07:46:30.000,1546.7,31.0,222.5,405.0,30.0,2024-09-27 07:46:30.000,12.309223158381506,11.328480047300806,0.9807431110807006,7,Friday,October,2.6837701365547035,High,8.66,1.3530297502301194,30.62
dubai,2024-10-04 06:01:30.000,599.7,26.0,90.4,178.0,24.0,2024-09-27 06:01:30.000,11.745982949559997,11.006254498586426,0.7397284509735691,6,Friday,October,1.7474554788627683,Moderate,6.72,2.2656886585194824,30.62
dubai,2024-10-04 05:01:30.000,967.5,34.0,165.9,251.0,30.0,2024-09-27 05:01:30.001,12.287598547996568,10.964733014952536,1.3228655330440322,5,Friday,October,4.102008508749066,High,12.06,3.7891001088112923,30.62
dubai,2024-10-04 04:01:30.000,1790.1,40.0,263.0,422.0,37.0,2024-09-27 04:01:30.000,12.9356139437031,10.936062559578204,1.999551384124896,4,Friday,October,7.313606238924138,Severe,18.28,4.321738020003376,30.62
dubai,2024-10-04 03:46:30.000,2167.0,38.0,287.2,514.0,35.0,2024-09-27 03:46:30.000,12.71824734700595,10.85084865694486,1.8673986900610904,3,Friday,October,6.539686660997171,Severe,17.21,3.52707726403197,30.62
dubai,2024-10-04 02:46:30.001,734.0,17.0,91.1,159.0,16.0,2024-09-27 02:46:30.000,10.267628817309946,9.589353943233276,0.6782748740766689,2,Friday,October,1.2024452249403117,Moderate,7.07,1.7092519146689331,30.62
dubai,2024-10-04 01:46:30.001,236.3,7.0,32.9,48.0,7.0,2024-09-27 01:46:30.000,9.423635448832409,9.307505447459867,0.1161300013725377,1,Friday,October,0.0873391924610306,Moderate,1.25,0.10535105384160064,30.62
dubai,2024-10-04 00:01:30.000,45.8,5.0,2.7,11.0,5.0,2024-09-27 00:01:30.000,10.09992156546048,10.084695613967398,0.0152259514930825,0,Friday,October,0.007549038699787,Moderate,0.15,0.1428115568697113,30.62
dubai,2024-10-03 23:01:30.001,85.6,6.0,4.7,20.0,6.0,2024-09-26 23:01:30.000,10.184118004456629,10.14685295504296,0.0372650494136692,23,Thursday,October,0.0220354328058821,Moderate,0.37,0.28910354730523385,30.62
dubai,2024-10-03 22:01:30.000,133.3,9.0,7.8,30.0,9.0,2024-09-26 22:01:30.000,10.404408704929487,10.335112796178334,0.0692959087511528,22,Thursday,October,0.0603441095476955,Moderate,0.67,0.8625926216410782,30.62
dubai,2024-10-03 21:01:00.000,203.9,11.0,15.4,50.0,11.0,2024-09-26 21:01:00.001,10.534808610595354,10.42663509702832,0.1081735135670332,21,Thursday,October,0.1141220190564163,Moderate,1.04,1.6045594037305355,30.62
dubai,2024-10-03 20:01:00.001,279.5,17.0,25.0,78.0,17.0,2024-09-26 20:01:00.000,11.157078502015953,10.931458634847557,0.2256198671683957,20,Thursday,October,0.3508715414826446,Moderate,2.06,1.5988286432069119,30.62
dubai,2024-10-03 19:01:00.000,594.7,28.0,89.4,185.0,29.0,2024-09-26 19:01:00.131,12.284802112384313,11.55734244154636,0.7274596708379519,19,Thursday,October,1.762418210456462,Moderate,6.29,1.12449968605253,30.62
dubai,2024-10-03 18:01:00.000,1132.7,37.0,151.1,305.0,36.0,2024-09-26 18:01:00.001,13.23736845730908,12.29455724374815,0.9428112135609314,18,Thursday,October,2.837354303221705,High,7.67,1.19332333124903,30.62
dubai,2024-10-03 17:01:00.001,1735.9,49.0,247.6,447.0,50.0,2024-09-26 17:01:30.000,14.351651336681767,12.735059413295136,1.6165919233866326,17,Thursday,October,6.220073395436867,Severe,12.69,1.8735721005392574,30.62
dubai,2024-10-03 16:01:00.000,2542.8,70.0,421.9,601.0,71.0,2024-09-26 16:01:00.000,16.144772400147854,13.48841048070955,2.656361919438304,16,Thursday,October,13.785563141528868,Severe,19.69,4.168592011837682,30.62
dubai,2024-10-03 15:01:00.000,4119.8,85.0,707.9,939.0,84.0,2024-09-26 15:01:00.000,17.348384157892898,14.108686440864712,3.2396977170281858,15,Thursday,October,19.518068326318144,Severe,22.96,7.255280396492363,30.62
dubai,2024-10-03 14:46:00.000,4510.3,85.0,740.5,1009.0,85.0,2024-09-26 14:46:00.001,17.285025881058388,14.11910471381,3.1659211672483885,14,Thursday,October,19.05951578876677,Severe,22.42,7.14240495094852,30.62
dubai,2024-10-03 13:46:00.000,3770.8,73.0,662.3,881.0,72.0,2024-09-26 13:46:00.000,16.129827139338897,13.343556850806738,2.786270288532158,13,Thursday,October,15.243141940115487,Severe,20.88,5.46059524117885,30.62
dubai,2024-10-03 12:46:00.000,2325.8,56.0,433.4,584.0,54.0,2024-09-26 12:46:00.000,14.540408887502316,12.447069316658585,2.093339570843732,12,Thursday,October,9.418041547367118,Severe,16.82,3.9270285902188724,30.62
dubai,2024-10-03 11:46:00.001,2106.5,51.0,372.0,540.0,50.0,2024-09-26 11:46:00.001,14.16687080283812,12.188560113947691,1.9783106888904296,11,Thursday,October,8.277749314946268,Severe,16.23,3.342559005840512,30.62
dubai,2024-10-03 10:46:30.000,1961.7,43.0,328.3,533.0,43.0,2024-09-26 10:46:00.000,13.623730036964414,12.159495173548752,1.464234863415662,10,Thursday,October,5.178019171703652,Severe,12.04,2.139212752656202,30.62
dubai,2024-10-03 09:31:00.000,1419.2,37.0,230.2,413.0,38.0,2024-09-26 09:46:00.000,12.98825547569707,11.97185471296378,1.0164007627332907,9,Thursday,October,3.1412700139443746,High,8.49,1.8863733195324157,30.62
dubai,2024-10-03 08:16:30.000,1604.8,37.0,246.6,433.0,37.0,2024-09-26 08:16:00.000,13.034098977475688,12.000656794878608,1.0334421825970797,8,Thursday,October,3.186272335728332,High,8.61,1.8441625501503505,30.62
dubai,2024-10-03 07:01:30.000,1267.5,36.0,206.0,328.0,35.0,2024-09-26 07:46:30.000,12.783295162786535,11.65871800064836,1.124577162138177,7,Thursday,October,3.47248967122482,High,9.65,1.3530297502301194,30.62
dubai,2024-10-03 06:01:30.001,1347.4,43.0,237.4,334.0,40.0,2024-09-26 06:01:30.000,13.254746438185558,11.551575599060298,1.70317083912526,6,Thursday,October,6.339944317928702,Severe,14.74,2.2656886585194824,30.62
dubai,2024-10-03 05:01:30.000,1805.8,52.0,311.9,421.0,50.0,2024-09-26 05:01:30.000,13.895888062362944,11.652583674243632,2.243304388119311,5,Thursday,October,10.010812317962277,Severe,19.25,3.7891001088112923,30.62
dubai,2024-10-03 04:01:30.000,3046.7,55.0,431.1,661.0,54.0,2024-09-26 04:01:30.001,14.327416214215123,11.658762325412107,2.668653888803016,4,Thursday,October,12.589326361362094,Severe,22.89,4.321738020003376,30.62
dubai,2024-10-03 03:46:30.000,3460.3,51.0,459.4,740.0,51.0,2024-09-26 03:46:00.000,13.95815566364153,11.49502879256647,2.46312687107506,3,Thursday,October,10.928156222284787,Severe,21.43,3.52707726403197,30.62
dubai,2024-10-03 02:46:30.000,1592.4,30.0,188.6,294.0,29.0,2024-09-26 02:46:30.000,11.498527686521356,9.986747706064737,1.5117799804566197,2,Thursday,October,4.54135828285283,High,15.14,1.7092519146689331,30.62
